# a 10km h
66.9734	71.7681
2970.8515	3563.0229
1031.3898	1145.7563
458.0754	498.0134
54.2873	58.1467

# a 70

62.6589	67.1342
61.8041	66.2162
62.7309	67.2114
64.0590	68.6377
63.9092	68.4768
64.1341	68.7184
64.1793	68.7670
64.1291	68.7130
64.3607	68.9617
64.0590	68.6377
64.5177	69.1303
63.9042	68.4768
64.1341	68.7238
63.3121	67.8356
64.6295	69.2505
62.4442	66.9036
62.9476	67.4441
63.5772	68.1203
63.9790	68.5518
63.2437	67.7622
62.4395	66.8985
62.5156	66.9803
62.4442	66.9036
63.0201	67.5220
62.1602	66.5986
62.2971	66.7456
62.8029	67.2888
63.0977	67.6054
61.5258	65.9174
61.8741	66.2913
63.0638	67.5689
63.5279	68.0674
62.5156	66.9803
62.1602	66.5986
62.2971	66.7456
63.0977	67.6054
63.6809	68.2370
63.4591	67.9987
63.2828	67.8041
63.0880	67.5949
63.5378	68.0780
63.5378	68.0780
64.0590	68.6377
62.8752	67.3664
63.6858	68.2370
63.3855	67.9144
62.9911	67.4908
63.5279	68.0674
64.2900	68.8859
64.1341	68.7184
63.0201	67.5220
64.3607	68.9617
64.7469	69.3766
63.9092	68.4768
63.9840	68.5572
63.6858	68.2370
64.3607	68.9617
64.3607	68.9617
64.5939	69.2122
63.9840	68.5572
65.2104	69.8743
64.5888	69.2068
64.5939	69.2122
63.8296	68.3914
64.5939	69.2122
64.7418	69.3766
64.3607	68.9672
64.5126	69.1249
65.0242	69.6744
63.6759	68.2263
64.9007	69.5417
64.4365	69.0432
64.5177	69.1303
64.5126	69.1249
64.5583	69.1740
64.2044	68.7939
64.6703	69.2943
64.2850	68.8804
64.3607	68.9617
64.4416	69.0487
64.6652	69.2888
64.1793	68.7670
63.8296	68.3914
63.7601	68.3167
64.8186	69.4535
63.6512	68.2051
64.3556	68.9617
64.2095	68.7993
64.0590	68.6377
64.2850	68.8804
64.1341	68.7184
64.3304	68.9292
63.9790	68.5518
64.6703	69.2943
63.9840	68.5572
63.9092	68.4768
64.5126	69.1249
64.1793	68.7670
64.0540	68.6323
64.5126	69.1249
64.6346	69.2560
63.9042	68.4715
64.3607	68.9617
63.9092	68.4768
64.2095	68.7993
64.0590	68.6431
64.5126	69.1303
64.5888	69.2068
63.9840	68.5572
64.1341	68.7238
64.3607	68.9672
63.5329	68.0727
64.8237	69.4590
64.0590	68.6377
64.5939	69.2122
63.4591	67.9935

# de 70 baja ydespues 80

10.0592	10.7569
8.6155	9.2126
6.5909	7.0471
5.7941	6.1950
1.4486	1.5486
3.2991	3.5271

13.7537	14.7096
11.5531	12.3550
10.0592	10.7569
8.6155	9.2126
6.5909	7.0471
5.7941	6.1950
1.4486	1.5486
3.2991	3.5271
824.9044	895.3051
5.5072	5.8882
4.5118	4.8237
1.6926	1.8094
3.7859	4.0475
5.0583	5.4082
5.6369	6.0269
10.9108	11.6679
14.0552	15.0323
14.5669	15.5798
14.4774	15.4840
16.1765	17.3024
18.5460	19.8385
21.2116	22.6921
23.1508	24.7684
24.7945	26.5286
26.7182	28.5888
27.6396	29.5756
27.7659	29.7120
27.6535	29.5916
27.3756	29.2929
28.6728	30.6824
30.0262	32.1323
30.8486	33.0133
31.8987	34.1384
32.8205	35.1262
33.9049	36.2881
34.8813	37.3346
35.5791	38.0824
36.7150	39.2998
37.6282	40.2805
38.1303	40.8189
39.2567	42.0244
39.6573	42.4539
41.1252	44.0299
41.1872	44.0964
42.1441	45.1201
43.1124	46.1585
43.9819	47.0909
44.3771	47.5147
44.2669	47.3965
44.0907	47.2076
44.0528	47.1670
43.2147	46.2681
44.1097	47.2280
44.1596	47.2815
44.3387	47.4735
45.0748	48.2630
45.3390	48.5463
46.1037	49.3666
46.4196	49.7081
46.7771	50.0916
47.7051	51.0843
47.9702	51.3687
48.7025	52.1542
48.7459	52.2008
49.5471	53.0603
49.7727	53.3023
50.7932	54.3973
51.2216	54.8569
49.7969	53.3283
52.2531	55.9637
53.0475	56.8162
52.9140	56.6729
52.6591	56.3994
53.4138	57.2093
53.6409	57.4530
55.0010	58.9127
54.7769	58.6722
55.0564	58.9722
55.5638	59.5168
56.3079	60.3154
56.3079	60.3154
57.0165	61.0761
56.9571	61.0124
57.9883	62.1193
57.9842	62.1149
57.5004	61.5955
58.1735	62.3181
57.2554	61.3326
57.6175	61.7213
57.5326	61.6301
56.6580	60.6913
58.5473	62.7194
58.3349	62.4913
58.1693	62.3136
58.7360	62.9220
58.6143	62.7913
59.3139	63.5424
59.5724	63.8200
59.8376	64.1047
60.2288	64.5247
59.5119	63.7550
61.0403	65.3961
60.4999	64.8158
61.3188	65.6951
61.4291	65.8135
61.7994	66.2112
61.7343	66.1412
62.0567	66.4874
61.5905	65.9869
63.2389	67.7569
62.9524	67.4493
62.7309	67.2114
63.6068	68.1521
63.7601	68.3167
63.9092	68.4768
63.3170	67.8408
64.1341	68.7184
64.5126	69.1249
64.2548	68.8480
64.1291	68.7130
64.5126	69.1249
63.9541	68.5250
63.8296	68.3914
63.9840	68.5572
64.7418	69.3711
64.4062	69.0106
64.9727	69.6190
65.0551	69.7076
65.4446	70.1259
65.1327	69.7909
65.8387	70.5492
65.7279	70.4302
66.2376	70.9777
67.6363	72.4803
66.0030	70.7257
66.4846	71.2431
67.0555	71.8563
67.7257	72.5763
67.7257	72.5763
68.4037	73.3046
67.3862	72.2115
67.8602	72.7208
69.1770	74.1355
68.4951	73.4029
69.3643	74.3367
69.3584	74.3367
69.1828	74.1480
69.0140	73.9603
70.0756	75.1010
70.3522	75.3982
70.7163	75.7893
69.7181	74.7169
70.6188	75.6846
70.7163	75.7893
71.1396	76.2442
71.4496	76.5773
71.9827	77.1502
71.8251	76.9808
72.1220	77.2999
71.8377	76.9944
72.1157	77.2931
72.4598	77.6629
72.9887	78.2313
72.6009	77.8146
73.6773	78.9714
72.6009	77.8146
72.4086	77.6079
72.9887	78.2313
72.2682	77.4639
71.9196	77.0892
72.0270	77.1978
72.5945	77.8146
72.0206	77.1978
71.9322	77.0959
71.3625	76.4837
71.9259	77.0892
71.6493	76.7920
71.6431	76.7853
71.7936	76.9470
71.5431	76.6778
71.5119	76.6443
71.5431	76.6778
71.0841	76.1846
72.2173	77.4023
71.6055	76.7449
71.8251	76.9808
72.7943	78.0224
